ds,y
2013-02-02 10:00:00,66062
2013-02-02 11:00:00,66709
2013-02-02 12:00:00,67930
2013-02-02 13:00:00,69162
2013-02-02 14:00:00,66274
2013-02-02 15:00:00,64078
2013-02-02 16:00:00,62981
2013-02-02 17:00:00,63187
2013-02-02 18:00:00,67020
2013-02-02 19:00:00,72978
2013-02-02 20:00:00,71535
2013-02-02 21:00:00,68686
2013-02-02 22:00:00,66182
2013-02-02 23:00:00,70573
2013-02-03 00:00:00,70500
2013-02-03 01:00:00,66419
2013-02-03 02:00:00,65734
2013-02-03 03:00:00,63146
2013-02-03 04:00:00,60203
2013-02-03 05:00:00,59233
2013-02-03 06:00:00,59884
2013-02-03 07:00:00,60813
2013-02-03 08:00:00,62167
2013-02-03 09:00:00,64200
2013-02-03 10:00:00,66717
2013-02-03 11:00:00,67978
2013-02-03 12:00:00,68660
2013-02-03 13:00:00,69707
2013-02-03 14:00:00,65741
2013-02-03 15:00:00,63356
2013-02-03 16:00:00,62111
2013-02-03 17:00:00,62359
2013-02-03 18:00:00,66215
2013-02-03 19:00:00,72568
2013-02-03 20:00:00,72441
2013-02-03 21:00:00,69496
2013-02-03 22:00:00,66488
2013-02-03 23:00:00,69180
2013-02-04 00:00:00,68126
2013-02-04 01:00:00,64354
2013-02-04 02:00:00,63688
2013-02-04 03:00:00,61408
2013-02-04 04:00:00,58988
2013-02-04 05:00:00,59299
2013-02-04 06:00:00,63523
2013-02-04 07:00:00,70911
2013-02-04 08:00:00,75468
2013-02-04 09:00:00,75786
2013-02-04 10:00:00,76236
2013-02-04 11:00:00,75947
2013-02-04 12:00:00,76389
2013-02-04 13:00:00,75747
2013-02-04 14:00:00,74381
2013-02-04 15:00:00,72076
2013-02-04 16:00:00,70504
2013-02-04 17:00:00,69790
2013-02-04 18:00:00,72262
2013-02-04 19:00:00,78508
2013-02-04 20:00:00,75470
2013-02-04 21:00:00,70586
2013-02-04 22:00:00,66424
2013-02-04 23:00:00,69179
2013-02-05 00:00:00,67822
2013-02-05 01:00:00,63327
2013-02-05 02:00:00,62555
2013-02-05 03:00:00,60565
2013-02-05 04:00:00,58496
2013-02-05 05:00:00,59066
2013-02-05 06:00:00,63011
2013-02-05 07:00:00,70888
2013-02-05 08:00:00,75877
2013-02-05 09:00:00,75856
2013-02-05 10:00:00,76162
2013-02-05 11:00:00,76297
2013-02-05 12:00:00,77088
2013-02-05 13:00:00,77005
2013-02-05 14:00:00,75523
2013-02-05 15:00:00,74173
2013-02-05 16:00:00,73095
2013-02-05 17:00:00,72953
2013-02-05 18:00:00,76028
2013-02-05 19:00:00,82202
2013-02-05 20:00:00,79458
2013-02-05 21:00:00,75017
2013-02-05 22:00:00,71089
2013-02-05 23:00:00,73701
2013-02-06 00:00:00,72237
2013-02-06 01:00:00,68014
2013-02-06 02:00:00,67275
2013-02-06 03:00:00,65197
2013-02-06 04:00:00,63292
2013-02-06 05:00:00,63482
2013-02-06 06:00:00,67246
2013-02-06 07:00:00,74383
2013-02-06 08:00:00,78843
2013-02-06 09:00:00,80002
2013-02-06 10:00:00,80525
2013-02-06 11:00:00,80438
2013-02-06 12:00:00,81133
2013-02-06 13:00:00,80061
2013-02-06 14:00:00,78502
2013-02-06 15:00:00,76481
2013-02-06 16:00:00,75118
2013-02-06 17:00:00,75131
2013-02-06 18:00:00,77594
2013-02-06 19:00:00,84773
2013-02-06 20:00:00,81475
2013-02-06 21:00:00,77029
2013-02-06 22:00:00,73229
2013-02-06 23:00:00,75877
2013-02-07 00:00:00,74583
2013-02-07 01:00:00,70495
2013-02-07 02:00:00,70009
2013-02-07 03:00:00,68066
2013-02-07 04:00:00,66029
2013-02-07 05:00:00,66329
2013-02-07 06:00:00,70246
2013-02-07 07:00:00,78026
2013-02-07 08:00:00,82794
2013-02-07 09:00:00,82753
2013-02-07 10:00:00,82690
2013-02-07 11:00:00,82107
2013-02-07 12:00:00,82198
2013-02-07 13:00:00,81429
2013-02-07 14:00:00,80078
2013-02-07 15:00:00,77888
2013-02-07 16:00:00,76558
2013-02-07 17:00:00,76344
2013-02-07 18:00:00,79241
2013-02-07 19:00:00,86352
2013-02-07 20:00:00,83277
2013-02-07 21:00:00,78472
2013-02-07 22:00:00,74285
2013-02-07 23:00:00,76773
2013-02-08 00:00:00,75437
2013-02-08 01:00:00,71261
2013-02-08 02:00:00,70456
2013-02-08 03:00:00,68428
2013-02-08 04:00:00,66077
2013-02-08 05:00:00,66600
2013-02-08 06:00:00,70300
2013-02-08 07:00:00,77029
2013-02-08 08:00:00,81001
2013-02-08 09:00:00,81070
2013-02-08 10:00:00,80898
2013-02-08 11:00:00,80117
2013-02-08 12:00:00,79985
2013-02-08 13:00:00,79250
2013-02-08 14:00:00,76563
2013-02-08 15:00:00,74660
2013-02-08 16:00:00,73119
2013-02-08 17:00:00,72824
2013-02-08 18:00:00,75865
2013-02-08 19:00:00,82539
2013-02-08 20:00:00,79870
2013-02-08 21:00:00,76018
2013-02-08 22:00:00,73040
2013-02-08 23:00:00,76379
2013-02-09 00:00:00,75314
2013-02-09 01:00:00,70508
2013-02-09 02:00:00,70964
2013-02-09 03:00:00,68119
2013-02-09 04:00:00,65626
2013-02-09 05:00:00,64784
2013-02-09 06:00:00,66138
2013-02-09 07:00:00,68275
2013-02-09 08:00:00,70703
2013-02-09 09:00:00,73295
2013-02-09 10:00:00,75523
2013-02-09 11:00:00,75488
2013-02-09 12:00:00,76193
2013-02-09 13:00:00,77090
2013-02-09 14:00:00,73869
2013-02-09 15:00:00,71137
2013-02-09 16:00:00,69368
2013-02-09 17:00:00,69121
2013-02-09 18:00:00,71987
2013-02-09 19:00:00,78402
2013-02-09 20:00:00,76711
2013-02-09 21:00:00,73260
2013-02-09 22:00:00,70506
2013-02-09 23:00:00,74633
2013-02-10 00:00:00,74284
2013-02-10 01:00:00,69925
2013-02-10 02:00:00,69314
2013-02-10 03:00:00,66772
2013-02-10 04:00:00,63951
2013-02-10 05:00:00,62654
2013-02-10 06:00:00,63030
2013-02-10 07:00:00,63734
2013-02-10 08:00:00,64452
2013-02-10 09:00:00,67094
2013-02-10 10:00:00,70076
2013-02-10 11:00:00,71711
2013-02-10 12:00:00,73119
2013-02-10 13:00:00,74328
2013-02-10 14:00:00,70427
2013-02-10 15:00:00,68094
2013-02-10 16:00:00,66853
2013-02-10 17:00:00,67407
2013-02-10 18:00:00,70475
2013-02-10 19:00:00,76976
2013-02-10 20:00:00,76514
2013-02-10 21:00:00,73803
2013-02-10 22:00:00,70338
2013-02-10 23:00:00,73083
2013-02-11 00:00:00,72115
2013-02-11 01:00:00,68236
2013-02-11 02:00:00,67791
2013-02-11 03:00:00,65738
2013-02-11 04:00:00,63351
2013-02-11 05:00:00,63808
2013-02-11 06:00:00,68188
2013-02-11 07:00:00,74909
2013-02-11 08:00:00,78692
2013-02-11 09:00:00,79379
2013-02-11 10:00:00,80106
2013-02-11 11:00:00,80136
2013-02-11 12:00:00,80562
2013-02-11 13:00:00,79801
2013-02-11 14:00:00,78220
2013-02-11 15:00:00,76048
2013-02-11 16:00:00,74469
2013-02-11 17:00:00,74153
2013-02-11 18:00:00,76227
2013-02-11 19:00:00,83306
2013-02-11 20:00:00,80495
2013-02-11 21:00:00,75908
2013-02-11 22:00:00,71972
2013-02-11 23:00:00,74767
2013-02-12 00:00:00,73796
2013-02-12 01:00:00,69529
2013-02-12 02:00:00,70581
2013-02-12 03:00:00,68508
2013-02-12 04:00:00,66475
2013-02-12 05:00:00,66618
2013-02-12 06:00:00,70564
2013-02-12 07:00:00,77410
2013-02-12 08:00:00,80936
2013-02-12 09:00:00,81863
2013-02-12 10:00:00,82409
2013-02-12 11:00:00,82217
2013-02-12 12:00:00,82915
2013-02-12 13:00:00,82473
2013-02-12 14:00:00,80930
2013-02-12 15:00:00,78950
2013-02-12 16:00:00,77930
2013-02-12 17:00:00,77837
2013-02-12 18:00:00,79760
2013-02-12 19:00:00,85855
2013-02-12 20:00:00,82643
2013-02-12 21:00:00,77902
2013-02-12 22:00:00,73865
2013-02-12 23:00:00,76637
2013-02-13 00:00:00,75089
2013-02-13 01:00:00,70744
2013-02-13 02:00:00,71612
2013-02-13 03:00:00,69496
2013-02-13 04:00:00,67368
2013-02-13 05:00:00,67639
2013-02-13 06:00:00,71576
2013-02-13 07:00:00,77725
2013-02-13 08:00:00,80766
2013-02-13 09:00:00,82420
2013-02-13 10:00:00,83038
2013-02-13 11:00:00,82610
2013-02-13 12:00:00,83015
2013-02-13 13:00:00,82156
2013-02-13 14:00:00,80285
2013-02-13 15:00:00,77623
2013-02-13 16:00:00,76108
2013-02-13 17:00:00,75736
2013-02-13 18:00:00,78111
2013-02-13 19:00:00,85963
2013-02-13 20:00:00,83594
2013-02-13 21:00:00,78874
2013-02-13 22:00:00,74833
2013-02-13 23:00:00,77569
2013-02-14 00:00:00,76351
2013-02-14 01:00:00,72346
2013-02-14 02:00:00,73753
2013-02-14 03:00:00,71684
2013-02-14 04:00:00,69190
2013-02-14 05:00:00,69172
2013-02-14 06:00:00,72845
2013-02-14 07:00:00,79165
2013-02-14 08:00:00,82278
2013-02-14 09:00:00,82503
2013-02-14 10:00:00,82954
2013-02-14 11:00:00,82209
2013-02-14 12:00:00,82849
2013-02-14 13:00:00,81946
2013-02-14 14:00:00,79919
2013-02-14 15:00:00,77619
2013-02-14 16:00:00,75682
2013-02-14 17:00:00,74682
2013-02-14 18:00:00,76072
2013-02-14 19:00:00,83120
2013-02-14 20:00:00,80326
2013-02-14 21:00:00,75418
2013-02-14 22:00:00,71603
2013-02-14 23:00:00,74474
2013-02-15 00:00:00,72831
2013-02-15 01:00:00,68488
2013-02-15 02:00:00,69359
2013-02-15 03:00:00,66920
2013-02-15 04:00:00,64450
2013-02-15 05:00:00,64438
2013-02-15 06:00:00,68252
2013-02-15 07:00:00,75399
2013-02-15 08:00:00,78899
2013-02-15 09:00:00,79040
2013-02-15 10:00:00,78639
2013-02-15 11:00:00,77297
2013-02-15 12:00:00,76752
2013-02-15 13:00:00,75675
2013-02-15 14:00:00,73040
2013-02-15 15:00:00,70504
2013-02-15 16:00:00,68812
2013-02-15 17:00:00,67861
2013-02-15 18:00:00,70158
2013-02-15 19:00:00,77500
2013-02-15 20:00:00,75466
2013-02-15 21:00:00,71593
2013-02-15 22:00:00,68479
2013-02-15 23:00:00,72061
2013-02-16 00:00:00,71130
2013-02-16 01:00:00,66591
2013-02-16 02:00:00,66485
2013-02-16 03:00:00,64095
2013-02-16 04:00:00,61842
2013-02-16 05:00:00,61213
2013-02-16 06:00:00,62545
2013-02-16 07:00:00,64961
2013-02-16 08:00:00,67009
2013-02-16 09:00:00,69990
2013-02-16 10:00:00,71354
2013-02-16 11:00:00,70265
2013-02-16 12:00:00,69870
2013-02-16 13:00:00,69781
2013-02-16 14:00:00,65773
2013-02-16 15:00:00,62932
2013-02-16 16:00:00,60787
2013-02-16 17:00:00,60128
2013-02-16 18:00:00,62624
2013-02-16 19:00:00,70765
2013-02-16 20:00:00,70231
2013-02-16 21:00:00,67303
2013-02-16 22:00:00,65319
2013-02-16 23:00:00,69621
2013-02-17 00:00:00,69517
2013-02-17 01:00:00,65825
2013-02-17 02:00:00,65390
2013-02-17 03:00:00,62865
2013-02-17 04:00:00,60396
2013-02-17 05:00:00,59279
2013-02-17 06:00:00,59755
2013-02-17 07:00:00,61032
2013-02-17 08:00:00,61571
2013-02-17 09:00:00,64317
2013-02-17 10:00:00,66536
2013-02-17 11:00:00,67159
2013-02-17 12:00:00,67327
2013-02-17 13:00:00,67476
2013-02-17 14:00:00,62805
2013-02-17 15:00:00,59442
2013-02-17 16:00:00,57393
2013-02-17 17:00:00,57334
2013-02-17 18:00:00,60289
2013-02-17 19:00:00,69602
2013-02-17 20:00:00,70829
2013-02-17 21:00:00,68815
2013-02-17 22:00:00,66319
2013-02-17 23:00:00,69848
2013-02-18 00:00:00,69288
2013-02-18 01:00:00,65524
2013-02-18 02:00:00,65573
2013-02-18 03:00:00,63987
2013-02-18 04:00:00,62117
2013-02-18 05:00:00,62852
2013-02-18 06:00:00,67402
2013-02-18 07:00:00,73870
2013-02-18 08:00:00,77057
2013-02-18 09:00:00,78163
2013-02-18 10:00:00,77757
2013-02-18 11:00:00,76456
2013-02-18 12:00:00,75905
2013-02-18 13:00:00,74614
2013-02-18 14:00:00,72172
2013-02-18 15:00:00,69395
2013-02-18 16:00:00,67424
2013-02-18 17:00:00,66513
2013-02-18 18:00:00,68463
2013-02-18 19:00:00,77600
2013-02-18 20:00:00,76444
2013-02-18 21:00:00,72372
2013-02-18 22:00:00,68908
2013-02-18 23:00:00,72285
2013-02-19 00:00:00,71455
2013-02-19 01:00:00,67696
2013-02-19 02:00:00,69134
2013-02-19 03:00:00,67139
2013-02-19 04:00:00,65178
2013-02-19 05:00:00,65739
2013-02-19 06:00:00,70068
2013-02-19 07:00:00,77426
2013-02-19 08:00:00,81296
2013-02-19 09:00:00,82021
2013-02-19 10:00:00,81175
2013-02-19 11:00:00,79020
2013-02-19 12:00:00,77977
2013-02-19 13:00:00,76025
2013-02-19 14:00:00,73249
2013-02-19 15:00:00,70238
2013-02-19 16:00:00,68211
2013-02-19 17:00:00,67227
2013-02-19 18:00:00,69104
2013-02-19 19:00:00,78281
2013-02-19 20:00:00,77122
2013-02-19 21:00:00,72899
2013-02-19 22:00:00,69443
2013-02-19 23:00:00,72642
2013-02-20 00:00:00,71701
2013-02-20 01:00:00,67688
2013-02-20 02:00:00,67340
2013-02-20 03:00:00,65630
2013-02-20 04:00:00,63852
2013-02-20 05:00:00,64342
2013-02-20 06:00:00,68499
2013-02-20 07:00:00,75481
2013-02-20 08:00:00,79100
2013-02-20 09:00:00,80767
2013-02-20 10:00:00,80304
2013-02-20 11:00:00,78488
2013-02-20 12:00:00,77801
2013-02-20 13:00:00,76148
2013-02-20 14:00:00,73969
2013-02-20 15:00:00,71151
2013-02-20 16:00:00,69176
2013-02-20 17:00:00,68549
2013-02-20 18:00:00,70640
2013-02-20 19:00:00,79617
2013-02-20 20:00:00,78433
2013-02-20 21:00:00,74365
2013-02-20 22:00:00,70990
2013-02-20 23:00:00,74092
2013-02-21 00:00:00,73434
2013-02-21 01:00:00,69719
2013-02-21 02:00:00,69478
2013-02-21 03:00:00,67862
2013-02-21 04:00:00,66110
2013-02-21 05:00:00,66708
2013-02-21 06:00:00,70912
2013-02-21 07:00:00,78540
2013-02-21 08:00:00,82148
2013-02-21 09:00:00,83182
2013-02-21 10:00:00,82525
2013-02-21 11:00:00,81408
2013-02-21 12:00:00,81277
2013-02-21 13:00:00,80271
2013-02-21 14:00:00,78487
2013-02-21 15:00:00,76732
2013-02-21 16:00:00,75548
2013-02-21 17:00:00,75598
2013-02-21 18:00:00,77893
2013-02-21 19:00:00,85764
2013-02-21 20:00:00,84081
2013-02-21 21:00:00,79787
2013-02-21 22:00:00,76022
2013-02-21 23:00:00,78933
2013-02-22 00:00:00,77949
2013-02-22 01:00:00,73863
2013-02-22 02:00:00,73549
2013-02-22 03:00:00,71915
2013-02-22 04:00:00,69894
2013-02-22 05:00:00,70517
2013-02-22 06:00:00,74384
2013-02-22 07:00:00,80354
2013-02-22 08:00:00,82818
2013-02-22 09:00:00,84068
2013-02-22 10:00:00,84342
2013-02-22 11:00:00,83543
2013-02-22 12:00:00,83701
2013-02-22 13:00:00,82938
2013-02-22 14:00:00,80810
2013-02-22 15:00:00,78699
2013-02-22 16:00:00,77615
2013-02-22 17:00:00,77263
2013-02-22 18:00:00,79439
2013-02-22 19:00:00,86041
2013-02-22 20:00:00,84028
2013-02-22 21:00:00,80437
2013-02-22 22:00:00,77214
2013-02-22 23:00:00,80671
2013-02-23 00:00:00,79372
2013-02-23 01:00:00,74980
2013-02-23 02:00:00,75857
2013-02-23 03:00:00,73527
2013-02-23 04:00:00,70715
2013-02-23 05:00:00,69785
2013-02-23 06:00:00,71075
2013-02-23 07:00:00,73418
2013-02-23 08:00:00,75140
2013-02-23 09:00:00,78985
2013-02-23 10:00:00,81305
2013-02-23 11:00:00,81539
2013-02-23 12:00:00,82766
2013-02-23 13:00:00,84065
2013-02-23 14:00:00,81236
2013-02-23 15:00:00,79046
2013-02-23 16:00:00,77601
2013-02-23 17:00:00,77260
2013-02-23 18:00:00,79158
2013-02-23 19:00:00,85419
2013-02-23 20:00:00,84433
2013-02-23 21:00:00,80210
2013-02-23 22:00:00,77515
2013-02-23 23:00:00,81451
2013-02-24 00:00:00,80420
2013-02-24 01:00:00,76550
2013-02-24 02:00:00,75845
2013-02-24 03:00:00,73159
2013-02-24 04:00:00,70347
2013-02-24 05:00:00,69029
2013-02-24 06:00:00,69285
2013-02-24 07:00:00,70240
2013-02-24 08:00:00,70419
2013-02-24 09:00:00,73768
2013-02-24 10:00:00,76513
2013-02-24 11:00:00,77802
2013-02-24 12:00:00,79052
2013-02-24 13:00:00,79975
2013-02-24 14:00:00,76410
2013-02-24 15:00:00,73650
2013-02-24 16:00:00,72303
2013-02-24 17:00:00,72150
2013-02-24 18:00:00,74119
2013-02-24 19:00:00,81711
2013-02-24 20:00:00,82094
2013-02-24 21:00:00,79228
2013-02-24 22:00:00,76323
2013-02-24 23:00:00,79646
2013-02-25 00:00:00,78105
2013-02-25 01:00:00,74203
2013-02-25 02:00:00,73983
2013-02-25 03:00:00,72039
2013-02-25 04:00:00,69927
2013-02-25 05:00:00,70158
2013-02-25 06:00:00,74111
2013-02-25 07:00:00,79249
2013-02-25 08:00:00,81460
2013-02-25 09:00:00,83934
2013-02-25 10:00:00,85433
2013-02-25 11:00:00,85689
2013-02-25 12:00:00,86549
2013-02-25 13:00:00,86309
2013-02-25 14:00:00,85081
2013-02-25 15:00:00,82602
2013-02-25 16:00:00,81217
2013-02-25 17:00:00,80518
2013-02-25 18:00:00,81297
2013-02-25 19:00:00,87760
2013-02-25 20:00:00,85940
2013-02-25 21:00:00,81339
2013-02-25 22:00:00,77197
2013-02-25 23:00:00,80317
2013-02-26 00:00:00,78939
2013-02-26 01:00:00,74729
2013-02-26 02:00:00,76050
2013-02-26 03:00:00,74007
2013-02-26 04:00:00,71582
2013-02-26 05:00:00,71536
2013-02-26 06:00:00,75201
2013-02-26 07:00:00,80409
2013-02-26 08:00:00,82646
2013-02-26 09:00:00,84757
2013-02-26 10:00:00,85294
2013-02-26 11:00:00,84927
2013-02-26 12:00:00,85165
2013-02-26 13:00:00,84106
2013-02-26 14:00:00,81862
2013-02-26 15:00:00,79418
2013-02-26 16:00:00,77728
2013-02-26 17:00:00,77064
2013-02-26 18:00:00,78432
2013-02-26 19:00:00,85425
2013-02-26 20:00:00,84351
2013-02-26 21:00:00,79881
2013-02-26 22:00:00,76010
2013-02-26 23:00:00,78966
2013-02-27 00:00:00,77528
2013-02-27 01:00:00,73372
2013-02-27 02:00:00,74931
2013-02-27 03:00:00,72511
2013-02-27 04:00:00,70038
2013-02-27 05:00:00,70040
2013-02-27 06:00:00,73666
2013-02-27 07:00:00,78418
2013-02-27 08:00:00,80461
2013-02-27 09:00:00,83043
2013-02-27 10:00:00,83702
2013-02-27 11:00:00,83689
2013-02-27 12:00:00,84182
2013-02-27 13:00:00,83300
2013-02-27 14:00:00,81564
2013-02-27 15:00:00,79113
2013-02-27 16:00:00,77197
2013-02-27 17:00:00,76628
2013-02-27 18:00:00,77767
2013-02-27 19:00:00,84238
2013-02-27 20:00:00,82583
2013-02-27 21:00:00,78107
2013-02-27 22:00:00,74560
2013-02-27 23:00:00,77421
2013-02-28 00:00:00,76347
2013-02-28 01:00:00,72074
2013-02-28 02:00:00,73702
2013-02-28 03:00:00,71096
2013-02-28 04:00:00,68698
2013-02-28 05:00:00,68801
2013-02-28 06:00:00,72442
2013-02-28 07:00:00,77741
2013-02-28 08:00:00,79998
2013-02-28 09:00:00,81806
2013-02-28 10:00:00,82206
2013-02-28 11:00:00,81850
2013-02-28 12:00:00,81994
2013-02-28 13:00:00,81243
2013-02-28 14:00:00,79519
2013-02-28 15:00:00,76980
2013-02-28 16:00:00,74968
2013-02-28 17:00:00,74264
2013-02-28 18:00:00,75468
2013-02-28 19:00:00,82073
2013-02-28 20:00:00,81066
2013-02-28 21:00:00,76539
2013-02-28 22:00:00,73244
2013-02-28 23:00:00,75787
2013-03-01 00:00:00,74755
2013-03-01 01:00:00,70396
2013-03-01 02:00:00,71894
2013-03-01 03:00:00,69643
2013-03-01 04:00:00,67281
2013-03-01 05:00:00,67401
2013-03-01 06:00:00,70718
2013-03-01 07:00:00,76513
2013-03-01 08:00:00,79533
2013-03-01 09:00:00,82037
2013-03-01 10:00:00,83005
2013-03-01 11:00:00,82715
2013-03-01 12:00:00,82971
2013-03-01 13:00:00,82458
2013-03-01 14:00:00,80395
2013-03-01 15:00:00,77532
2013-03-01 16:00:00,75667
2013-03-01 17:00:00,74576
2013-03-01 18:00:00,75852
2013-03-01 19:00:00,81663
2013-03-01 20:00:00,80452
2013-03-01 21:00:00,76070
2013-03-01 22:00:00,72766
2013-03-01 23:00:00,75829
2013-03-02 00:00:00,74435
2013-03-02 01:00:00,69948
2013-03-02 02:00:00,69347
2013-03-02 03:00:00,66695
2013-03-02 04:00:00,64005
2013-03-02 05:00:00,63101
2013-03-02 06:00:00,64438
2013-03-02 07:00:00,66460
2013-03-02 08:00:00,67631
2013-03-02 09:00:00,70905
2013-03-02 10:00:00,73214
2013-03-02 11:00:00,73658
2013-03-02 12:00:00,74305
2013-03-02 13:00:00,75092
2013-03-02 14:00:00,71625
2013-03-02 15:00:00,68935
2013-03-02 16:00:00,66727
2013-03-02 17:00:00,65960
2013-03-02 18:00:00,67876
2013-03-02 19:00:00,74743
2013-03-02 20:00:00,75067
2013-03-02 21:00:00,71530
2013-03-02 22:00:00,69126
2013-03-02 23:00:00,73347
2013-03-03 00:00:00,72869
2013-03-03 01:00:00,68837
2013-03-03 02:00:00,68335
2013-03-03 03:00:00,65769
2013-03-03 04:00:00,62960
2013-03-03 05:00:00,61748
2013-03-03 06:00:00,62241
2013-03-03 07:00:00,63358
2013-03-03 08:00:00,63533
2013-03-03 09:00:00,65982
2013-03-03 10:00:00,67808
2013-03-03 11:00:00,68030
2013-03-03 12:00:00,67661
2013-03-03 13:00:00,67469
2013-03-03 14:00:00,62427
2013-03-03 15:00:00,58745
2013-03-03 16:00:00,56095
2013-03-03 17:00:00,55645
2013-03-03 18:00:00,57898
2013-03-03 19:00:00,66961
2013-03-03 20:00:00,70341
2013-03-03 21:00:00,68460
2013-03-03 22:00:00,66306
2013-03-03 23:00:00,69924
2013-03-04 00:00:00,69374
2013-03-04 01:00:00,65961
2013-03-04 02:00:00,65905
2013-03-04 03:00:00,64238
2013-03-04 04:00:00,62170
2013-03-04 05:00:00,62955
2013-03-04 06:00:00,67496
2013-03-04 07:00:00,74450
2013-03-04 08:00:00,77147
2013-03-04 09:00:00,78383
2013-03-04 10:00:00,77445
2013-03-04 11:00:00,75436
2013-03-04 12:00:00,74129
2013-03-04 13:00:00,72570
2013-03-04 14:00:00,69956
2013-03-04 15:00:00,66778
2013-03-04 16:00:00,64310
2013-03-04 17:00:00,62924
2013-03-04 18:00:00,64056
2013-03-04 19:00:00,72371
2013-03-04 20:00:00,73047
2013-03-04 21:00:00,68831
2013-03-04 22:00:00,65123
2013-03-04 23:00:00,68146
2013-03-05 00:00:00,67181
2013-03-05 01:00:00,62930
2013-03-05 02:00:00,62428
2013-03-05 03:00:00,60473
2013-03-05 04:00:00,58242
2013-03-05 05:00:00,58442
2013-03-05 06:00:00,62207
2013-03-05 07:00:00,68745
2013-03-05 08:00:00,71477
2013-03-05 09:00:00,73100
2013-03-05 10:00:00,73069
2013-03-05 11:00:00,72557
2013-03-05 12:00:00,72301
2013-03-05 13:00:00,71274
2013-03-05 14:00:00,69509
2013-03-05 15:00:00,67197
2013-03-05 16:00:00,65123
2013-03-05 17:00:00,64094
2013-03-05 18:00:00,65191
2013-03-05 19:00:00,71507
2013-03-05 20:00:00,70862
2013-03-05 21:00:00,66310
2013-03-05 22:00:00,62566
2013-03-05 23:00:00,65208
2013-03-06 00:00:00,64149
2013-03-06 01:00:00,59809
2013-03-06 02:00:00,59054
2013-03-06 03:00:00,56677
2013-03-06 04:00:00,54437
2013-03-06 05:00:00,54457
2013-03-06 06:00:00,58024
2013-03-06 07:00:00,63948
2013-03-06 08:00:00,66835
2013-03-06 09:00:00,69561
2013-03-06 10:00:00,70399
2013-03-06 11:00:00,70237
2013-03-06 12:00:00,70632
2013-03-06 13:00:00,69728
2013-03-06 14:00:00,68351
2013-03-06 15:00:00,66295
2013-03-06 16:00:00,64344
2013-03-06 17:00:00,63486
2013-03-06 18:00:00,64403
2013-03-06 19:00:00,70716
2013-03-06 20:00:00,69906
2013-03-06 21:00:00,65098
2013-03-06 22:00:00,61314
2013-03-06 23:00:00,63995
2013-03-07 00:00:00,63181
2013-03-07 01:00:00,58667
2013-03-07 02:00:00,57787
2013-03-07 03:00:00,55639
2013-03-07 04:00:00,53394
2013-03-07 05:00:00,53420
2013-03-07 06:00:00,56823
2013-03-07 07:00:00,63032
2013-03-07 08:00:00,65718
2013-03-07 09:00:00,67801
2013-03-07 10:00:00,68232
2013-03-07 11:00:00,67825
2013-03-07 12:00:00,68007
2013-03-07 13:00:00,66648
2013-03-07 14:00:00,64972
2013-03-07 15:00:00,63150
2013-03-07 16:00:00,61464
2013-03-07 17:00:00,60292
2013-03-07 18:00:00,61235
2013-03-07 19:00:00,67490
2013-03-07 20:00:00,67366
2013-03-07 21:00:00,62877
2013-03-07 22:00:00,59177
2013-03-07 23:00:00,61894
2013-03-08 00:00:00,61050
2013-03-08 01:00:00,56679
2013-03-08 02:00:00,55701
2013-03-08 03:00:00,53526
2013-03-08 04:00:00,51311
2013-03-08 05:00:00,51233
2013-03-08 06:00:00,54803
2013-03-08 07:00:00,60783
2013-03-08 08:00:00,63424
2013-03-08 09:00:00,65645
2013-03-08 10:00:00,66550
2013-03-08 11:00:00,66198
2013-03-08 12:00:00,66655
2013-03-08 13:00:00,66390
2013-03-08 14:00:00,64548
2013-03-08 15:00:00,62247
2013-03-08 16:00:00,60156
2013-03-08 17:00:00,58991
2013-03-08 18:00:00,59902
2013-03-08 19:00:00,64957
2013-03-08 20:00:00,65240
2013-03-08 21:00:00,61239
2013-03-08 22:00:00,58269
2013-03-08 23:00:00,61756
2013-03-09 00:00:00,60627
2013-03-09 01:00:00,55970
2013-03-09 02:00:00,55021
2013-03-09 03:00:00,52291
2013-03-09 04:00:00,49831
2013-03-09 05:00:00,49108
2013-03-09 06:00:00,50461
2013-03-09 07:00:00,52337
2013-03-09 08:00:00,53573
2013-03-09 09:00:00,56552
2013-03-09 10:00:00,58281
2013-03-09 11:00:00,57954
2013-03-09 12:00:00,58135
2013-03-09 13:00:00,58789
2013-03-09 14:00:00,55094
2013-03-09 15:00:00,52708
2013-03-09 16:00:00,50563
2013-03-09 17:00:00,49786
2013-03-09 18:00:00,51015
2013-03-09 19:00:00,56844
2013-03-09 20:00:00,59029
2013-03-09 21:00:00,56243
2013-03-09 22:00:00,54108
2013-03-09 23:00:00,58211
2013-03-10 00:00:00,58282
2013-03-10 01:00:00,54381
2013-03-10 02:00:00,53702
